	HASH	FILE	ENV	RUN	SOFTWARE
cloud-aws-singularity	57d5fb738a694dcbdbaab4bf87c49f84	Kallisto/rna/bs_abundance_2.tsv	cloud-aws	2	singularity
cloud-aws-singularity	a99a0a2fb2809e86a6551196a0ab0865	Kallisto/rna/bs_abundance_58.tsv	cloud-aws	2	singularity
cloud-aws-singularity	55a4aa1aa45040c555a8d3c665d2c981	Kallisto/rna/bs_abundance_51.tsv	cloud-aws	2	singularity
cloud-aws-singularity	bc5ffda2f5b589de50226514a80805a3	Kallisto/rna/bs_abundance_15.tsv	cloud-aws	2	singularity
cloud-aws-singularity	014493001d8a1a4e4952b6a37df0b229	Kallisto/rna/bs_abundance_13.tsv	cloud-aws	2	singularity
cloud-aws-singularity	ea40b0ceb3f9c102f7b5db9dd1d3a571	Kallisto/rna/bs_abundance_79.tsv	cloud-aws	2	singularity
cloud-aws-singularity	aefeb5af2dde2f31dfe1e081b99ad813	Kallisto/rna/bs_abundance_88.tsv	cloud-aws	2	singularity
cloud-aws-singularity	3b50b4f8b0d8517169160c83fc681d8e	Kallisto/rna/bs_abundance_52.tsv	cloud-aws	2	singularity
cloud-aws-singularity	23dfe0ffd733fe2f5cdd3d02ab7e87bf	Kallisto/rna/bs_abundance_98.tsv	cloud-aws	2	singularity
cloud-aws-singularity	c6fa769b21d54a63c80d765a14eab5f8	Kallisto/rna/bs_abundance_55.tsv	cloud-aws	2	singularity
cloud-aws-singularity	c176c9b215f1a694a72430f946c38e75	Kallisto/rna/bs_abundance_59.tsv	cloud-aws	2	singularity
cloud-aws-singularity	2a3d79f5c8de9affab1ebd11f5f6efaa	Kallisto/rna/bs_abundance_76.tsv	cloud-aws	2	singularity
cloud-aws-singularity	af11049470dbd97d7caf04f39de14857	Kallisto/rna/bs_abundance_80.tsv	cloud-aws	2	singularity
cloud-aws-singularity	0262a9c69734d620981dca37d94d8aec	Kallisto/rna/bs_abundance_87.tsv	cloud-aws	2	singularity
cloud-aws-singularity	41507738b6d7273d52cc6f1ac2312812	Kallisto/rna/bs_abundance_71.tsv	cloud-aws	2	singularity
cloud-aws-singularity	7edd0b5907131dd65e04b6db820efd0a	Kallisto/rna/bs_abundance_99.tsv	cloud-aws	2	singularity
cloud-aws-singularity	30e18c4537ab312090f8b0d36966e975	Kallisto/rna/bs_abundance_10.tsv	cloud-aws	2	singularity
cloud-aws-singularity	d789fc39fd2020202b7b795f8fcbcdc5	Kallisto/rna/bs_abundance_47.tsv	cloud-aws	2	singularity
cloud-aws-singularity	db0d6dd6c78ae26b0ca3bc45884da157	Kallisto/rna/bs_abundance_25.tsv	cloud-aws	2	singularity
cloud-aws-singularity	2770dc5a011b6666728acad14846002d	Kallisto/rna/bs_abundance_38.tsv	cloud-aws	2	singularity
cloud-aws-singularity	a2dc5879fb418a8a8dc3220b6359a3bc	Kallisto/rna/bs_abundance_6.tsv	cloud-aws	2	singularity
cloud-aws-singularity	d4775871cc4e0a1b57e755f51059c8fd	Kallisto/rna/bs_abundance_27.tsv	cloud-aws	2	singularity
cloud-aws-singularity	91523d14a71101ed7b2a55339d83b231	Kallisto/rna/bs_abundance_37.tsv	cloud-aws	2	singularity
cloud-aws-singularity	00d9869c685285ff5d42ca933b2ec25c	Kallisto/rna/bs_abundance_64.tsv	cloud-aws	2	singularity
cloud-aws-singularity	be77b518375477f43003f68be6251664	Kallisto/rna/bs_abundance_97.tsv	cloud-aws	2	singularity
cloud-aws-singularity	db547be586bb9b944108852445633227	Kallisto/rna/bs_abundance_34.tsv	cloud-aws	2	singularity
cloud-aws-singularity	e05249bfb43cf125ebaf582a1684c261	Kallisto/rna/bs_abundance_49.tsv	cloud-aws	2	singularity
cloud-aws-singularity	fbe2f0ef9cbfa87fdef21ab463bc783c	Kallisto/rna/bs_abundance_7.tsv	cloud-aws	2	singularity
cloud-aws-singularity	9d9030a4eaa6b5f6ce623801bf8c4754	Kallisto/rna/bs_abundance_45.tsv	cloud-aws	2	singularity
cloud-aws-singularity	555c6d3fd2a700726230ec5ad5e1a10f	Kallisto/rna/bs_abundance_50.tsv	cloud-aws	2	singularity
cloud-aws-singularity	30d2b578ba19845925104607df1b3e7e	Kallisto/rna/bs_abundance_29.tsv	cloud-aws	2	singularity
cloud-aws-singularity	bfb1861f7fd022e09a32f1586a20d559	Kallisto/rna/bs_abundance_60.tsv	cloud-aws	2	singularity
cloud-aws-singularity	9eb70d3187538cdea44296a22d05975d	Kallisto/rna/bs_abundance_17.tsv	cloud-aws	2	singularity
cloud-aws-singularity	58d767e78c42d55d6aabd32b4b5d9ea4	Kallisto/rna/bs_abundance_94.tsv	cloud-aws	2	singularity
cloud-aws-singularity	c7f7d2974b462918792f8d750e203c1a	Kallisto/rna/bs_abundance_9.tsv	cloud-aws	2	singularity
cloud-aws-singularity	e9cb5a234229c3719eb7cbcb07efc952	Kallisto/rna/bs_abundance_69.tsv	cloud-aws	2	singularity
cloud-aws-singularity	0a9751f6b100135780143b2ac2835b1b	Kallisto/rna/bs_abundance_26.tsv	cloud-aws	2	singularity
cloud-aws-singularity	603cf678929b2d7b4f2a4c49d13efe15	Kallisto/rna/bs_abundance_30.tsv	cloud-aws	2	singularity
cloud-aws-singularity	57408fa5f92daa5850b6b96ad778800f	Kallisto/rna/bs_abundance_63.tsv	cloud-aws	2	singularity
cloud-aws-singularity	29a3fec6d19b70844f03cb764a840864	Kallisto/rna/bs_abundance_5.tsv	cloud-aws	2	singularity
cloud-aws-singularity	ea84bc3d918bfd72a97df3feae67a0c3	Kallisto/rna/bs_abundance_73.tsv	cloud-aws	2	singularity
cloud-aws-singularity	3513b0076135135e18a3320f58aca55b	Kallisto/rna/bs_abundance_21.tsv	cloud-aws	2	singularity
cloud-aws-singularity	6e5df4e5e8c89c8084c7a62afcbf4252	Kallisto/rna/bs_abundance_4.tsv	cloud-aws	2	singularity
cloud-aws-singularity	47e6d16b9903160f02d307c443549ef2	Kallisto/rna/bs_abundance_20.tsv	cloud-aws	2	singularity
cloud-aws-singularity	41ed92158189bff339bfd5e821419f15	Kallisto/rna/bs_abundance_61.tsv	cloud-aws	2	singularity
cloud-aws-singularity	030ad345621aabdf9309b58c9859619f	Kallisto/rna/bs_abundance_96.tsv	cloud-aws	2	singularity
cloud-aws-singularity	8842365df6112a70b404f604380b9708	Kallisto/rna/bs_abundance_74.tsv	cloud-aws	2	singularity
cloud-aws-singularity	eead4933553fca8ce816e82439bc5358	Kallisto/rna/bs_abundance_43.tsv	cloud-aws	2	singularity
cloud-aws-singularity	737fe92488619efdf7de11d312e0bc56	Kallisto/rna/bs_abundance_11.tsv	cloud-aws	2	singularity
cloud-aws-singularity	6c4d07c3a493f76c0ba8deba888c024e	Kallisto/rna/bs_abundance_14.tsv	cloud-aws	2	singularity
cloud-aws-singularity	31ca797da12be0c010cdcce48165d92e	Kallisto/rna/bs_abundance_3.tsv	cloud-aws	2	singularity
cloud-aws-singularity	ef717239f3db71559cd822e930dbb96e	Kallisto/rna/bs_abundance_42.tsv	cloud-aws	2	singularity
cloud-aws-singularity	5b67c9d2b2794a49a0977c056ac029cd	Kallisto/rna/bs_abundance_0.tsv	cloud-aws	2	singularity
cloud-aws-singularity	a03db1fc7f45a73c31aaa893a1688c7f	Kallisto/rna/bs_abundance_70.tsv	cloud-aws	2	singularity
cloud-aws-singularity	fd76c6c7012ff6c478df0164eb229ab9	Kallisto/rna/bs_abundance_65.tsv	cloud-aws	2	singularity
cloud-aws-singularity	d88aa11ca116cfa19ff8dbdb0625dca3	Kallisto/rna/bs_abundance_22.tsv	cloud-aws	2	singularity
cloud-aws-singularity	50103cbf7f43471c91d5715e02c7514e	Kallisto/rna/bs_abundance_92.tsv	cloud-aws	2	singularity
cloud-aws-singularity	e4694d0f196792e191116ac8b8f8d207	Kallisto/rna/bs_abundance_93.tsv	cloud-aws	2	singularity
cloud-aws-singularity	42958e5790563da1052bc68840413349	Kallisto/rna/bs_abundance_18.tsv	cloud-aws	2	singularity
cloud-aws-singularity	4af7ca2c95d29b0cc6410d44cd136d0f	Kallisto/rna/bs_abundance_41.tsv	cloud-aws	2	singularity
cloud-aws-singularity	9362d2934168ac6fa2938b40cbc171cc	Kallisto/rna/bs_abundance_81.tsv	cloud-aws	2	singularity
cloud-aws-singularity	9388bff02c74f0a7f56c36547987e577	Kallisto/rna/bs_abundance_40.tsv	cloud-aws	2	singularity
cloud-aws-singularity	358e44170f2729f732045ac3993362f8	Reference/kallisto_index	cloud-aws	2	singularity
cloud-aws-singularity	8db7bf4b21f0e11eebb0dda6b1128b84	Reference/Homo_sapiens.GRCh38.dna.primary_assembly.fa.bwt	cloud-aws	2	singularity
cloud-aws-singularity	a8eb0bed6f9529a940ac05eae457adc6	Reference/Homo_sapiens.GRCh38.dna.primary_assembly.fa.sdf/namepointer0	cloud-aws	2	singularity
cloud-aws-singularity	b981753dd6d1b4f959f1a39330797aed	Reference/Homo_sapiens.GRCh38.dna.primary_assembly.fa.sdf/mainIndex	cloud-aws	2	singularity
cloud-aws-singularity	b4457c1c172f2de9c59e8d239e05c810	Reference/Homo_sapiens.GRCh38.dna.primary_assembly.fa.sdf/seqdata2	cloud-aws	2	singularity
cloud-aws-singularity	65419fe7c5af016746918bf5e2fdccca	Reference/Homo_sapiens.GRCh38.dna.primary_assembly.fa.sdf/nameIndex0	cloud-aws	2	singularity
cloud-aws-singularity	43aff7e00d9a3f555ab10dae0e276b38	Reference/Homo_sapiens.GRCh38.dna.primary_assembly.fa.sdf/suffixpointer0	cloud-aws	2	singularity
cloud-aws-singularity	b217aba6fe3ce611203a6c2248c34883	Reference/Homo_sapiens.GRCh38.dna.primary_assembly.fa.sdf/seqpointer2	cloud-aws	2	singularity
cloud-aws-singularity	36983efa47b195edbd256679e850e9e7	Reference/Homo_sapiens.GRCh38.dna.primary_assembly.fa.sdf/format.log	cloud-aws	2	singularity
cloud-aws-singularity	255eef0bc7d49d9dff437bb548a6cbe4	Reference/Homo_sapiens.GRCh38.dna.primary_assembly.fa.sdf/seqpointer1	cloud-aws	2	singularity
cloud-aws-singularity	2be1636d5704cb13465e420c85b4619a	Reference/Homo_sapiens.GRCh38.dna.primary_assembly.fa.sdf/progress	cloud-aws	2	singularity
cloud-aws-singularity	549e15d4277b80bcb09139d0f1ea132f	Reference/Homo_sapiens.GRCh38.dna.primary_assembly.fa.sdf/seqpointer0	cloud-aws	2	singularity
cloud-aws-singularity	ef533f09ccd7d7586af96f28f3cba3e1	Reference/Homo_sapiens.GRCh38.dna.primary_assembly.fa.sdf/summary.txt	cloud-aws	2	singularity
cloud-aws-singularity	a308f744d1f9511f1278d14ef08b0b73	Reference/Homo_sapiens.GRCh38.dna.primary_assembly.fa.sdf/suffixIndex0	cloud-aws	2	singularity
cloud-aws-singularity	5e977412c38097b01b448292c8fcc48c	Reference/Homo_sapiens.GRCh38.dna.primary_assembly.fa.sdf/sequenceIndex0	cloud-aws	2	singularity
cloud-aws-singularity	3cde02f316e6a1a82c179466be9bb496	Reference/Homo_sapiens.GRCh38.dna.primary_assembly.fa.sdf/seqdata0	cloud-aws	2	singularity
cloud-aws-singularity	ac8817dea26a91365a7c7531c60ccb63	Reference/Homo_sapiens.GRCh38.dna.primary_assembly.fa.sdf/namedata0	cloud-aws	2	singularity
cloud-aws-singularity	d342b29cddbec8deba7fd299322b33eb	Reference/Homo_sapiens.GRCh38.dna.primary_assembly.fa.sdf/done	cloud-aws	2	singularity
cloud-aws-singularity	a48e0a1c2808083b2c0dff38a88fd9d0	Reference/Homo_sapiens.GRCh38.dna.primary_assembly.fa.sdf/seqdata3	cloud-aws	2	singularity
cloud-aws-singularity	87676759368f792ebbe8f82698c43d65	Reference/Homo_sapiens.GRCh38.dna.primary_assembly.fa.sdf/seqpointer3	cloud-aws	2	singularity
cloud-aws-singularity	8b940a7ac3e9c67072d66dd3d014f174	Reference/Homo_sapiens.GRCh38.dna.primary_assembly.fa.sdf/suffixdata0	cloud-aws	2	singularity
cloud-aws-singularity	641a6056ffe7742a915acab0037cc1e5	Reference/Homo_sapiens.GRCh38.dna.primary_assembly.fa.sdf/seqdata1	cloud-aws	2	singularity
cloud-aws-singularity	0c81559f3cc600af2e79ac7dfb5a30c7	Reference/Homo_sapiens.GRCh38.dna.primary_assembly.fa.pac	cloud-aws	2	singularity
cloud-aws-singularity	30bda345ff201f40aff5af7f8c8552e9	Reference/Homo_sapiens.GRCh38.dna.primary_assembly.fa.sa	cloud-aws	2	singularity
cloud-aws-singularity	9e6b9465dc708d92bf6d67e9c9fa9389	Reference/Homo_sapiens.GRCh38.dna.primary_assembly.fa	cloud-aws	2	singularity
cloud-aws-singularity	4a46c297bfc0b29cb2f7eefedc360556	Reference/Homo_sapiens.GRCh38.dna.primary_assembly.fa.amb	cloud-aws	2	singularity
cloud-aws-singularity	6059c253ce2432bde7553846bfb4c18f	Reference/Homo_sapiens.GRCh38.dna.primary_assembly.fa.ann	cloud-aws	2	singularity
cloud-aws-singularity	d0c1782ecde72a7eb671336db7ff7733	Reference/gencode.v25.transcripts.fa	cloud-aws	2	singularity
cloud-aws-singularity	f3c20c4e5f645f87bd9c56d9f5deee17	Fastq/rna_2.fq.gz	cloud-aws	2	singularity
cloud-aws-singularity	7f0c861ed7f7667254ea3e77531929c7	Fastq/rna_1.fq.gz	cloud-aws	2	singularity
cloud-aws-singularity	dd30a438785c9d4c4a1927b76d94e2db	Fastq/GM12878_2x75_split.tgz	cloud-aws	2	singularity
cloud-aws-singularity	c0b2a1a237caf6b8eb612a43e0a7887d	Fastq/dna_1.fq.gz	cloud-aws	2	singularity
cloud-aws-singularity	d15ad9c26c8beb722c8ab5b40d05cb91	Fastq/dna_2.fq.gz	cloud-aws	2	singularity
cloud-aws-singularity	24a7d09f9748fed67b9767fca056ecc0	RTG/container.HG002/reportdata.tsv	cloud-aws	2	singularity
cloud-aws-singularity	2a9b3768cd14c68d2b7ed426cac3b3db	RTG/container.HG002/alignments.bam.calibration	cloud-aws	2	singularity
cloud-aws-singularity	56c40dc6000dd5591815edb706c96c91	RTG/container.HG002/map.log	cloud-aws	2	singularity
cloud-aws-singularity	de0ffd364d712ae14ec6ea684b2c640d	RTG/container.HG002/progress	cloud-aws	2	singularity
cloud-aws-singularity	bf83b393c00ea3aa4b5d5b14a3162ead	RTG/container.HG002/index.html	cloud-aws	2	singularity
cloud-aws-singularity	af50efbb4a3c79a899f7f02958ed9dd2	RTG/container.HG002/alignments.bam.bai	cloud-aws	2	singularity
cloud-aws-singularity	6247f284fb582a8528eb8c35220c4e0e	RTG/container.HG002/summary.txt	cloud-aws	2	singularity
cloud-aws-singularity	e8f9ecea5cb536c70a1f9cff71f18345	RTG/container.HG002/rgstats.tsv	cloud-aws	2	singularity
cloud-aws-singularity	d7670c059e145296446e6512f0653992	RTG/container.HG002/done	cloud-aws	2	singularity
cloud-aws-singularity	5f8da56f2cd3dea05e15be5d55fea548	RTG/container.HG002/index_files/rtg_logo.png	cloud-aws	2	singularity
cloud-aws-singularity	d895aa5fb1f18640abb64f091709f0f3	RTG/container.HG002/index_files/Mapping-Quality-(MAPQ)-Distribution.png	cloud-aws	2	singularity
cloud-aws-singularity	a1756fd4fc5fa73f74437a11f5cb02d2	RTG/container.HG002/index_files/Alignment-Score-Distribution-(Unmated-Only).png	cloud-aws	2	singularity
cloud-aws-singularity	9d3273cf21e48fa5095c4a0991015198	RTG/container.HG002/index_files/Alignment-Score-Distribution-(Mated-Only).png	cloud-aws	2	singularity
cloud-aws-singularity	5af39e216b7fe8959553818ed53dbba9	RTG/container.HG002/index_files/rtg.css	cloud-aws	2	singularity
cloud-aws-singularity	15a1f3502f07d3d12b9979a171c70f8f	RTG/container.HG002/index_files/Fragment-Length-Distribution.png	cloud-aws	2	singularity
cloud-aws-singularity	2671a9eb83b852c57b2ba2840d4923a9	RTG/container.HG002/alignments.bam	cloud-aws	2	singularity
cloud-aws-singularity	40e47a6000ec5e6bcf5612bb92801896	RTG/HG003.2.10M.fastq.gz	cloud-aws	2	singularity
cloud-aws-singularity	3df1c251d6be508f28f76a562a393d4b	RTG/HG003.1.10M.fastq.gz	cloud-aws	2	singularity
cloud-aws-singularity	f63902aa224ba2ba4a4d860c099630f1	RTG/HG002.1.10M.fastq.gz	cloud-aws	2	singularity
cloud-aws-singularity	7860de7de6124e0e43d1c83de909aadf	RTG/container.HG004/reportdata.tsv	cloud-aws	2	singularity
cloud-aws-singularity	c67d5fb16d3ea6548696d1106751cb17	RTG/container.HG004/alignments.bam.calibration	cloud-aws	2	singularity
cloud-aws-singularity	1b5a4cf1c5a507e64c7b3906f05ee75d	RTG/container.HG004/map.log	cloud-aws	2	singularity
cloud-aws-singularity	73d2134aa15f1fdf02260bf8ebccef52	RTG/container.HG004/progress	cloud-aws	2	singularity
cloud-aws-singularity	1785cd7246de30674454eb22a415c27e	RTG/container.HG004/index.html	cloud-aws	2	singularity
cloud-aws-singularity	226aaf7d659148a0af6696c2be1ed22a	RTG/container.HG004/alignments.bam.bai	cloud-aws	2	singularity
cloud-aws-singularity	206739a868e248274363bc8afe54ab26	RTG/container.HG004/summary.txt	cloud-aws	2	singularity
cloud-aws-singularity	c287af3692b5c5bee7db8ce922aa67fe	RTG/container.HG004/rgstats.tsv	cloud-aws	2	singularity
cloud-aws-singularity	1b850857d96e7c54d998f7005475dc53	RTG/container.HG004/done	cloud-aws	2	singularity
cloud-aws-singularity	5f8da56f2cd3dea05e15be5d55fea548	RTG/container.HG004/index_files/rtg_logo.png	cloud-aws	2	singularity
cloud-aws-singularity	cc90abbe237aeffb12021c81f7c9ae15	RTG/container.HG004/index_files/Mapping-Quality-(MAPQ)-Distribution.png	cloud-aws	2	singularity
cloud-aws-singularity	5fc8a32c64432b6923287cf8dadd9d8d	RTG/container.HG004/index_files/Alignment-Score-Distribution-(Unmated-Only).png	cloud-aws	2	singularity
cloud-aws-singularity	62480330b760d1a957dfa4297aae3aa7	RTG/container.HG004/index_files/Alignment-Score-Distribution-(Mated-Only).png	cloud-aws	2	singularity
cloud-aws-singularity	5af39e216b7fe8959553818ed53dbba9	RTG/container.HG004/index_files/rtg.css	cloud-aws	2	singularity
cloud-aws-singularity	8f26146a93b409ebf1a303ff13c26766	RTG/container.HG004/index_files/Fragment-Length-Distribution.png	cloud-aws	2	singularity
cloud-aws-singularity	a89a2c747fce66a5292e4341453eb1ab	RTG/container.HG004/alignments.bam	cloud-aws	2	singularity
cloud-aws-singularity	80b1259ad361cec9500ec0795ab7400b	RTG/HG002.2.10M.fastq.gz	cloud-aws	2	singularity
cloud-aws-singularity	52807e0d569962033f8a87470e373c18	RTG/HG004.1.10M.fastq.gz	cloud-aws	2	singularity
cloud-aws-singularity	85bc5ae73467a858802aba720ea3a70b	RTG/container.trio/regions.bed.gz.tbi	cloud-aws	2	singularity
cloud-aws-singularity	1dfc226dc6e77e4e4f8e00d7c29c241a	RTG/container.trio/regions.bed.gz	cloud-aws	2	singularity
cloud-aws-singularity	2183a3a42038059088c5f3750d805b35	RTG/container.trio/progress	cloud-aws	2	singularity
cloud-aws-singularity	8dd9564ebaf38044d9e8a5febeecf615	RTG/container.trio/snps.vcf.gz	cloud-aws	2	singularity
cloud-aws-singularity	0b511ad445dddd6dd03655696ca095c4	RTG/container.trio/index.html	cloud-aws	2	singularity
cloud-aws-singularity	b99a915eed1d94cbd0375575a1a8a458	RTG/container.trio/family.log	cloud-aws	2	singularity
cloud-aws-singularity	c511059d439fdeb27686797c1d90b9c9	RTG/container.trio/summary.txt	cloud-aws	2	singularity
cloud-aws-singularity	c5cc073f97b170c43455d4f9358777f8	RTG/container.trio/snps.vcf.gz.tbi	cloud-aws	2	singularity
cloud-aws-singularity	6c69fc3a934eb1897fc02846459864bb	RTG/container.trio/done	cloud-aws	2	singularity
cloud-aws-singularity	5f8da56f2cd3dea05e15be5d55fea548	RTG/container.trio/index_files/rtg_logo.png	cloud-aws	2	singularity
cloud-aws-singularity	b99167b1a1f2f461a5b7a7c970749101	RTG/container.trio/index_files/table.css	cloud-aws	2	singularity
cloud-aws-singularity	5af39e216b7fe8959553818ed53dbba9	RTG/container.trio/index_files/rtg.css	cloud-aws	2	singularity
cloud-aws-singularity	d8a52e9555802612091634b183e8ced8	RTG/container.HG003/reportdata.tsv	cloud-aws	2	singularity
cloud-aws-singularity	eb59c741f401fe0288f81c3c307bd99a	RTG/container.HG003/alignments.bam.calibration	cloud-aws	2	singularity
cloud-aws-singularity	c7e750b0965ad6a5b508b9dce353c17c	RTG/container.HG003/map.log	cloud-aws	2	singularity
cloud-aws-singularity	baeb8fb40899f201c7bc11c1d04246c9	RTG/container.HG003/progress	cloud-aws	2	singularity
cloud-aws-singularity	362f63c0e80b7276fc417ca415fe0b35	RTG/container.HG003/index.html	cloud-aws	2	singularity
cloud-aws-singularity	267a339f5b98ba44f2228a515f3ea0a4	RTG/container.HG003/alignments.bam.bai	cloud-aws	2	singularity
cloud-aws-singularity	94ef316c4fc8ac0dc67dbe6a061d62a2	RTG/container.HG003/summary.txt	cloud-aws	2	singularity
cloud-aws-singularity	64c06c68f97aac19eb24bbb80fc0bce0	RTG/container.HG003/rgstats.tsv	cloud-aws	2	singularity
cloud-aws-singularity	9095b11e107fb01c48bb34476b54a06d	RTG/container.HG003/done	cloud-aws	2	singularity
cloud-aws-singularity	5f8da56f2cd3dea05e15be5d55fea548	RTG/container.HG003/index_files/rtg_logo.png	cloud-aws	2	singularity
cloud-aws-singularity	1cc5a2043e6b4bc5ebf86f4b44ad6521	RTG/container.HG003/index_files/Mapping-Quality-(MAPQ)-Distribution.png	cloud-aws	2	singularity
cloud-aws-singularity	3d584369b26d1d7d8b4ef1581e741bc1	RTG/container.HG003/index_files/Alignment-Score-Distribution-(Unmated-Only).png	cloud-aws	2	singularity
cloud-aws-singularity	e1e3b86a8bc816e9aea7cb9327b76668	RTG/container.HG003/index_files/Alignment-Score-Distribution-(Mated-Only).png	cloud-aws	2	singularity
cloud-aws-singularity	5af39e216b7fe8959553818ed53dbba9	RTG/container.HG003/index_files/rtg.css	cloud-aws	2	singularity
cloud-aws-singularity	1bdffd1b3f442bd9b3169fd5e6b99df8	RTG/container.HG003/index_files/Fragment-Length-Distribution.png	cloud-aws	2	singularity
cloud-aws-singularity	298fba6aa08b66c8cbfa529289f6d8cf	RTG/container.HG003/alignments.bam	cloud-aws	2	singularity
cloud-aws-singularity	f682b3291dd57d1c92cfd58bf05db53f	RTG/HG004.2.10M.fastq.gz	cloud-aws	2	singularity
cloud-aws-docker	28db4eecaf34904ae442a7ecd09456d9	Bam/container.bam	cloud-aws	2	docker
cloud-aws-docker	cd848701c4c76b274329fca1fbdcf5ed	Kallisto/rna/bs_abundance_91.tsv	cloud-aws	2	docker
cloud-aws-docker	87db6bdc2a50b2bf0e4b7a852f9f4bea	Kallisto/rna/bs_abundance_67.tsv	cloud-aws	2	docker
cloud-aws-docker	2fd9bc1120bef6c244faf4a68e31dbe2	Kallisto/rna/bs_abundance_23.tsv	cloud-aws	2	docker
cloud-aws-docker	141b040baf264f41d2bcf04a3ccd8441	Kallisto/rna/bs_abundance_31.tsv	cloud-aws	2	docker
cloud-aws-docker	8d08c8a1d7d2882c0d32817f2e16915d	Kallisto/rna/bs_abundance_53.tsv	cloud-aws	2	docker
cloud-aws-docker	346556199b4bf0c30453eb812120b742	Kallisto/rna/bs_abundance_54.tsv	cloud-aws	2	docker
cloud-aws-docker	e5a73649e5bd481bbbb88031fe778fc8	Kallisto/rna/bs_abundance_83.tsv	cloud-aws	2	docker
cloud-aws-docker	1d66eac69f39bb901c076c8ecd71bf28	Kallisto/rna/bs_abundance_24.tsv	cloud-aws	2	docker
cloud-aws-docker	84c3e04d0b2c29a9f6562dc0dce799c4	Kallisto/rna/bs_abundance_84.tsv	cloud-aws	2	docker
cloud-aws-docker	f67abe996718610a5af407348880331d	Kallisto/rna/bs_abundance_1.tsv	cloud-aws	2	docker
cloud-aws-docker	53f64468a3df65a1e5f6823e045f9406	Kallisto/rna/bs_abundance_16.tsv	cloud-aws	2	docker
cloud-aws-docker	7aaa63ca78a3f6929df92df6bfbb639f	Kallisto/rna/bs_abundance_86.tsv	cloud-aws	2	docker
cloud-aws-docker	479eeb9979343c6c309d94be38e221cb	Kallisto/rna/bs_abundance_35.tsv	cloud-aws	2	docker
cloud-aws-docker	33333b36ef3cdd1ad051d3ca97179364	Kallisto/rna/bs_abundance_66.tsv	cloud-aws	2	docker
cloud-aws-docker	4ecd8009298766c028c224a44b27fd8e	Kallisto/rna/bs_abundance_33.tsv	cloud-aws	2	docker
cloud-aws-docker	db23ae543fb9301fe9d8f874417c932f	Kallisto/rna/bs_abundance_95.tsv	cloud-aws	2	docker
cloud-aws-docker	9151958702ec79c4a99db03b378484aa	Kallisto/rna/bs_abundance_56.tsv	cloud-aws	2	docker
cloud-aws-docker	dea33a91de7ea72d8ab87a9eee27df4f	Kallisto/rna/bs_abundance_28.tsv	cloud-aws	2	docker
cloud-aws-docker	5578d79da1a07c12e09974990ea14e87	Kallisto/rna/abundance.tsv	cloud-aws	2	docker
cloud-aws-docker	0835f4a9ba33aaae4faebdd76ef50ccc	Kallisto/rna/bs_abundance_90.tsv	cloud-aws	2	docker
cloud-aws-docker	fcb5f556ababc784f6f34767aa9e622a	Kallisto/rna/bs_abundance_57.tsv	cloud-aws	2	docker
cloud-aws-docker	704531225c1c44c14f3ee2ef3f350ef1	Kallisto/rna/bs_abundance_78.tsv	cloud-aws	2	docker
cloud-aws-docker	ed2cb369fa714e613b002156c0f3f79c	Kallisto/rna/bs_abundance_19.tsv	cloud-aws	2	docker
cloud-aws-docker	cc24e7dfb246a19d8ee57b36ce0c9326	Kallisto/rna/bs_abundance_85.tsv	cloud-aws	2	docker
cloud-aws-docker	4bbf26789583b019f6f19e2213c6a285	Kallisto/rna/bs_abundance_8.tsv	cloud-aws	2	docker
cloud-aws-docker	6bff402caa009cff6ddbc9f936fd965a	Kallisto/rna/bs_abundance_75.tsv	cloud-aws	2	docker
cloud-aws-docker	98a5cfb976e39340005d00020e9e7f47	Kallisto/rna/bs_abundance_12.tsv	cloud-aws	2	docker
cloud-aws-docker	8658010d4af981136fbf45655b20b12c	Kallisto/rna/bs_abundance_62.tsv	cloud-aws	2	docker
cloud-aws-docker	862c3007af0267d3c5cea2e544cfb60b	Kallisto/rna/bs_abundance_89.tsv	cloud-aws	2	docker
cloud-aws-docker	b7df69b838bfe0504544dcde25882ec0	Kallisto/rna/bs_abundance_32.tsv	cloud-aws	2	docker
cloud-aws-docker	e62dad2fca95650e264579682f7dc0ba	Kallisto/rna/bs_abundance_46.tsv	cloud-aws	2	docker
cloud-aws-docker	722e5aa1010bc3672cf5d5de59e02cdb	Kallisto/rna/bs_abundance_72.tsv	cloud-aws	2	docker
cloud-aws-docker	b2ea5be6f3ffae228e9d1cdac58a0230	Kallisto/rna/bs_abundance_82.tsv	cloud-aws	2	docker
cloud-aws-docker	668e6c7385d614659a51bf15616c9077	Kallisto/rna/bs_abundance_44.tsv	cloud-aws	2	docker
cloud-aws-docker	6bd92b7359e9697474ae70b764612554	Kallisto/rna/run_info.json	cloud-aws	2	docker
cloud-aws-docker	dec88890c5ca555d4a3465c6f8da9aa4	Kallisto/rna/bs_abundance_36.tsv	cloud-aws	2	docker
cloud-aws-docker	24d5c2b4fa74c14d6eed10ed40511a48	Kallisto/rna/bs_abundance_77.tsv	cloud-aws	2	docker
cloud-aws-docker	7ab5219e243807dcbb20dc9e9191aa85	Kallisto/rna/bs_abundance_48.tsv	cloud-aws	2	docker
cloud-aws-docker	3b21cab473b15bbd86186c453f521ec9	Kallisto/rna/bs_abundance_68.tsv	cloud-aws	2	docker
